Employee_ID,title_clean,cluster,Cluster_Label,Individual_Skills,Skills_String,Skills_Count,Similar_Employee_1,Similar_Employee_1_Score,Similar_Employee_2,Similar_Employee_2_Score,Similar_Employee_3,Similar_Employee_3_Score
EMP_0418,"PD Advisor, Global Mobility",7,HR Operations,"['Tax/Transfer Pricing', 'HR/Payroll']","Tax/Transfer Pricing, HR/Payroll",2,EMP_0381,0.972299993,EMP_0103,0.966799974,EMP_0419,0.912999988
EMP_0419,PD Global Mobility Manager,7,HR Operations,"['Engineering/Maintenance', 'Tax/Transfer Pricing', 'HR/Payroll', 'Admin/EA', 'Project Management']","Engineering/Maintenance, Tax/Transfer Pricing, HR/Payroll, Admin/EA, Project Management",5,EMP_0381,0.918299973,EMP_0418,0.912999988,EMP_0103,0.896099985
EMP_0420,PD Global IT Applications Support Lead,19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Supply Chain, Project Management",3,EMP_0457,0.984499991,EMP_0485,0.945299983,EMP_0482,0.933899999
EMP_0421,Applications Analyst,4,IT Applications Support,[],None,0,EMP_0498,1,EMP_0431,0.978399992,EMP_0423,0.978399992
EMP_0422,Business Systems Analyst,4,IT Applications Support,['IT/Business Systems'],IT/Business Systems,1,EMP_0428,1,EMP_0427,0.981400013,EMP_0424,0.972000003
EMP_0423,Senior Applications Analyst,4,IT Applications Support,[],None,0,EMP_0492,1,EMP_0446,1,EMP_0431,1
EMP_0424,Senior Business Systems Analyst,4,IT Applications Support,['IT/Business Systems'],IT/Business Systems,1,EMP_0425,0.986800015,EMP_0437,0.986800015,EMP_0428,0.972000003
EMP_0425,Senior Systems Analyst,4,IT Applications Support,['IT/Business Systems'],IT/Business Systems,1,EMP_0437,1,EMP_0424,0.986800015,EMP_0431,0.971800029
EMP_0426,Service Desk Analyst,22,IT Service Desk & End-User Support,"['SQL', 'ITSM/Service Desk', 'Safety/EHS', 'Communications/PR']","SQL, ITSM/Service Desk, Safety/EHS, Communications/PR",4,EMP_0545,0.95389998,EMP_0522,0.950100005,EMP_0512,0.948700011
EMP_0427,Systems Analyst,4,IT Applications Support,['IT/Business Systems'],IT/Business Systems,1,EMP_0422,0.981400013,EMP_0428,0.981400013,EMP_0425,0.970399976
EMP_0428,PD Business Systems Analyst,4,IT Applications Support,['IT/Business Systems'],IT/Business Systems,1,EMP_0422,1,EMP_0427,0.981400013,EMP_0424,0.972000003
EMP_0429,"Manager, Applications",4,IT Applications Support,[],None,0,EMP_0430,0.92930001,EMP_0498,0.909500003,EMP_0421,0.909500003
EMP_0430,"Manager, IT Shared Services",4,IT Applications Support,[],None,0,EMP_0432,0.939899981,EMP_0429,0.92930001,EMP_0553,0.925100029
EMP_0431,Senior Applications Analyst,4,IT Applications Support,[],None,0,EMP_0423,1,EMP_0492,1,EMP_0446,1
EMP_0432,Application Services Lead,4,IT Applications Support,[],None,0,EMP_0421,0.952600002,EMP_0498,0.952600002,EMP_0446,0.952300012
EMP_0433,Senior Security Analyst,4,IT Applications Support,[],None,0,EMP_0437,0.943199992,EMP_0425,0.943199992,EMP_0446,0.936100006
EMP_0434,Business Systems Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Safety/EHS', 'Admin/EA', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Safety/EHS, Admin/EA, Project Management, IT/Business Systems",5,EMP_0510,0.973399997,EMP_0475,0.95539999,EMP_0541,0.9551
EMP_0435,IT Senior Application Analyst Brussels,0,Applications & Business Systems Analysis,"['SQL', 'ITSM/Service Desk', 'Engineering/Maintenance', 'IT/Business Systems']","SQL, ITSM/Service Desk, Engineering/Maintenance, IT/Business Systems",4,EMP_0054,0.906700015,EMP_0488,0.894299984,EMP_0493,0.887000024
EMP_0436,IT Technical Lead,4,IT Applications Support,[],None,0,EMP_0432,0.920099974,EMP_0438,0.903599977,EMP_0421,0.888199985
EMP_0437,Senior Systems Analyst,4,IT Applications Support,['IT/Business Systems'],IT/Business Systems,1,EMP_0425,1,EMP_0424,0.986800015,EMP_0423,0.971800029
EMP_0438,IT Integration Lead,4,IT Applications Support,[],None,0,EMP_0432,0.9472,EMP_0550,0.931299984,EMP_0553,0.921400011
EMP_0439,Global Business Analysis Practice Lead,0,Applications & Business Systems Analysis,"['HR/Payroll', 'Project Management', 'IT/Business Systems']","HR/Payroll, Project Management, IT/Business Systems",3,EMP_0510,0.9375,EMP_0454,0.933799982,EMP_0486,0.929700017
EMP_0440,Project Assistant Project Zeus,3,Corporate Admin Support (Office Coordination),"['Excel', 'Supply Chain', 'Finance/Reporting', 'Admin/EA', 'Communications/PR', 'Project Management']","Excel, Supply Chain, Finance/Reporting, Admin/EA, Communications/PR, Project Management",6,EMP_0536,0.894400001,EMP_0548,0.883000016,EMP_0468,0.879800022
EMP_0441,"VP, Information Technology",19,Enterprise IT / Technology Services,"['Oracle/ERP', 'Audit/SOX', 'Project Management']","Oracle/ERP, Audit/SOX, Project Management",3,EMP_0477,0.909500003,EMP_0507,0.903299987,EMP_0451,0.902400017
EMP_0442,Senior Business Systems Analyst,0,Applications & Business Systems Analysis,"['Oracle/ERP', 'ITSM/Service Desk', 'Supply Chain', 'Data Analysis', 'Project Management', 'IT/Business Systems']","Oracle/ERP, ITSM/Service Desk, Supply Chain, Data Analysis, Project Management, IT/Business Systems",6,EMP_0454,0.993900001,EMP_0461,0.984899998,EMP_0450,0.9648
EMP_0443,IT Training Lead,0,Applications & Business Systems Analysis,"['Excel', 'ITSM/Service Desk', 'HR/Payroll', 'Project Management']","Excel, ITSM/Service Desk, HR/Payroll, Project Management",4,EMP_0504,0.917900026,EMP_0389,0.889699996,EMP_0482,0.878199995
EMP_0444,Manager IT Planning and Management Office,19,Enterprise IT / Technology Services,['Project Management'],Project Management,1,EMP_0445,0.994499981,EMP_0460,0.958400011,EMP_0515,0.921599984
EMP_0445,Manager IT Planning and Management Office,19,Enterprise IT / Technology Services,['Project Management'],Project Management,1,EMP_0444,0.994499981,EMP_0460,0.951799989,EMP_0515,0.917699993
EMP_0446,Senior Applications Analyst,4,IT Applications Support,[],None,0,EMP_0423,1,EMP_0492,1,EMP_0431,1
EMP_0447,Global Manufacturing IT Projects Services Lead,19,Enterprise IT / Technology Services,"['Engineering/Maintenance', 'Supply Chain', 'Project Management', 'IT/Business Systems']","Engineering/Maintenance, Supply Chain, Project Management, IT/Business Systems",4,EMP_0511,0.993600011,EMP_0513,0.976999998,EMP_0478,0.971300006
EMP_0448,IT Business Analyst Intern,0,Applications & Business Systems Analysis,"['Excel', 'Project Management']","Excel, Project Management",2,EMP_0471,0.995500028,EMP_0516,0.970300019,EMP_0520,0.968599975
EMP_0449,"Manager, Global Manufacturing IT Applications",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'ESG/Sustainability', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, ESG/Sustainability, Finance/Reporting, Project Management",5,EMP_0481,0.994000018,EMP_0452,0.939800024,EMP_0513,0.91079998
EMP_0450,Senior Business Systems Analyst HRIS,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Data Analysis', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Data Analysis, Project Management, IT/Business Systems",4,EMP_0455,0.978500009,EMP_0486,0.975700021,EMP_0442,0.9648
EMP_0451,"Director, Global Business Applications Management Services",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Supply Chain', 'HR/Payroll', 'Project Management']","ITSM/Service Desk, Supply Chain, HR/Payroll, Project Management",4,EMP_0476,0.966700017,EMP_0494,0.960900009,EMP_0495,0.958599985
EMP_0452,"Director, Global Manufacturing Applications Management Services",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Safety/EHS', 'Supply Chain', 'HR/Payroll', 'ESG/Sustainability', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Safety/EHS, Supply Chain, HR/Payroll, ESG/Sustainability, Finance/Reporting, Project Management",8,EMP_0481,0.944000006,EMP_0449,0.939800024,EMP_0451,0.939700007
EMP_0453,"Manager, Cybersecurity",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Audit/SOX', 'Communications/PR']","ITSM/Service Desk, Engineering/Maintenance, Audit/SOX, Communications/PR",4,EMP_0524,0.968999982,EMP_0489,0.948599994,EMP_0465,0.935400009
EMP_0454,Senior Business Systems Analyst M&L,0,Applications & Business Systems Analysis,"['Oracle/ERP', 'ITSM/Service Desk', 'Supply Chain', 'Data Analysis', 'Project Management', 'IT/Business Systems']","Oracle/ERP, ITSM/Service Desk, Supply Chain, Data Analysis, Project Management, IT/Business Systems",6,EMP_0442,0.993900001,EMP_0461,0.981700003,EMP_0450,0.962400019
EMP_0455,Business Systems Analyst HRIS,0,Applications & Business Systems Analysis,"['Data Analysis', 'Project Management', 'IT/Business Systems']","Data Analysis, Project Management, IT/Business Systems",3,EMP_0450,0.978500009,EMP_0486,0.965499997,EMP_0442,0.961600006
EMP_0456,Business Systems Analyst Lead,0,Applications & Business Systems Analysis,"['Oracle/ERP', 'ITSM/Service Desk', 'Project Management', 'IT/Business Systems']","Oracle/ERP, ITSM/Service Desk, Project Management, IT/Business Systems",4,EMP_0529,0.998899996,EMP_0475,0.942300022,EMP_0458,0.938000023
EMP_0457,Global Business Applications Support Lead,19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Project Management",4,EMP_0420,0.984499991,EMP_0485,0.945100009,EMP_0451,0.938799977
EMP_0458,Manufacturing Systems Analyst,0,Applications & Business Systems Analysis,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Safety/EHS', 'Data Analysis', 'Project Management', 'IT/Business Systems']","SQL, Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Safety/EHS, Data Analysis, Project Management, IT/Business Systems",8,EMP_0469,0.994099975,EMP_0475,0.98119998,EMP_0474,0.980099976
EMP_0459,Service Desk Analyst,22,IT Service Desk & End-User Support,['ITSM/Service Desk'],ITSM/Service Desk,1,EMP_0499,0.995299995,EMP_0506,0.983299971,EMP_0522,0.983200014
EMP_0460,"Manager, IT Planning & Management Office",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Project Management",3,EMP_0444,0.958400011,EMP_0445,0.951799989,EMP_0451,0.914399981
EMP_0461,Senior Business Systems Analyst Digital Workplace,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Communications/PR', 'Data Analysis', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Communications/PR, Data Analysis, Project Management, IT/Business Systems",5,EMP_0442,0.984899998,EMP_0454,0.981700003,EMP_0486,0.964600027
EMP_0462,Senior Systems Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Project Management, IT/Business Systems",3,EMP_0491,0.976999998,EMP_0466,0.952700019,EMP_0503,0.943499982
EMP_0463,"Manager, Business Applications Operations",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Admin/EA', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Admin/EA, Project Management",4,EMP_0464,0.948000014,EMP_0479,0.946099997,EMP_0451,0.938799977
EMP_0464,"Manager, Global IT Business Solutions",19,Enterprise IT / Technology Services,"['Project Management', 'IT/Business Systems']","Project Management, IT/Business Systems",2,EMP_0479,0.997500002,EMP_0495,0.970899999,EMP_0494,0.968800008
EMP_0465,"Manager, Technology Services",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Supply Chain, Project Management",3,EMP_0477,0.955500007,EMP_0524,0.941999972,EMP_0453,0.935400009
EMP_0466,Senior Network Security Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Audit/SOX', 'Project Management']","ITSM/Service Desk, Audit/SOX, Project Management",3,EMP_0503,0.988300025,EMP_0462,0.952700019,EMP_0491,0.941699982
EMP_0467,Applications Analyst,0,Applications & Business Systems Analysis,"['SQL', 'ITSM/Service Desk', 'Engineering/Maintenance', 'IT/Business Systems']","SQL, ITSM/Service Desk, Engineering/Maintenance, IT/Business Systems",4,EMP_0488,0.976899981,EMP_0493,0.97299999,EMP_0474,0.937699974
EMP_0468,IT Analyst & Administrator,3,Corporate Admin Support (Office Coordination),"['Excel', 'Audit/SOX', 'Admin/EA', 'Project Management']","Excel, Audit/SOX, Admin/EA, Project Management",4,EMP_0480,1,EMP_0537,0.934199989,EMP_0536,0.933099985
EMP_0469,Manufacturing Systems Analyst RC,0,Applications & Business Systems Analysis,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Safety/EHS', 'Data Analysis', 'Project Management', 'IT/Business Systems']","SQL, Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Safety/EHS, Data Analysis, Project Management, IT/Business Systems",8,EMP_0458,0.994099975,EMP_0483,0.983500004,EMP_0474,0.975199997
EMP_0470,Global IT Service Desk Lead,22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Project Management",4,EMP_0497,0.993499994,EMP_0521,0.961799979,EMP_0519,0.944299996
EMP_0471,IT Business Analyst Intern,0,Applications & Business Systems Analysis,"['Excel', 'Data Analysis', 'Project Management']","Excel, Data Analysis, Project Management",3,EMP_0448,0.995500028,EMP_0516,0.971599996,EMP_0520,0.971099973
EMP_0472,"Manager, Cloud Services",18,Oracle Finance Systems,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Project Management']","SQL, Oracle/ERP, ITSM/Service Desk, Project Management",4,EMP_0500,0.99089998,EMP_0490,0.923600018,EMP_0532,0.92019999
EMP_0473,Senior IT Integration Analyst,0,Applications & Business Systems Analysis,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Project Management']","SQL, Oracle/ERP, ITSM/Service Desk, Project Management",4,EMP_0454,0.908699989,EMP_0500,0.908200026,EMP_0442,0.907299995
EMP_0474,Applications Systems Analyst RC,0,Applications & Business Systems Analysis,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Safety/EHS', 'Data Analysis', 'Project Management', 'IT/Business Systems']","SQL, Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Safety/EHS, Data Analysis, Project Management, IT/Business Systems",8,EMP_0475,0.997399986,EMP_0483,0.983500004,EMP_0458,0.980099976
EMP_0475,Applications Systems Analyst,0,Applications & Business Systems Analysis,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Safety/EHS', 'Data Analysis', 'Project Management', 'IT/Business Systems']","SQL, Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Safety/EHS, Data Analysis, Project Management, IT/Business Systems",8,EMP_0474,0.997399986,EMP_0458,0.98119998,EMP_0483,0.979700029
EMP_0476,"Director, IT Applications",19,Enterprise IT / Technology Services,"['Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Finance/Reporting', 'Project Management']","Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Finance/Reporting, Project Management",6,EMP_0451,0.966700017,EMP_0452,0.93690002,EMP_0479,0.931699991
EMP_0477,"Director, Technology Services",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'HR/Payroll', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, HR/Payroll, Project Management, IT/Business Systems",6,EMP_0465,0.955500007,EMP_0489,0.929700017,EMP_0524,0.927399993
EMP_0478,Global IT Applications Project Lead,19,Enterprise IT / Technology Services,"['Engineering/Maintenance', 'Supply Chain', 'Project Management', 'IT/Business Systems']","Engineering/Maintenance, Supply Chain, Project Management, IT/Business Systems",4,EMP_0447,0.971300006,EMP_0511,0.970099986,EMP_0513,0.945299983
EMP_0479,"Manager, Global IT Business Solutions",19,Enterprise IT / Technology Services,"['Project Management', 'IT/Business Systems']","Project Management, IT/Business Systems",2,EMP_0464,0.997500002,EMP_0494,0.967700005,EMP_0495,0.967100024
EMP_0480,IT Analyst & Administrator,3,Corporate Admin Support (Office Coordination),"['Excel', 'Audit/SOX', 'Admin/EA', 'Project Management']","Excel, Audit/SOX, Admin/EA, Project Management",4,EMP_0468,1,EMP_0537,0.934199989,EMP_0536,0.933099985
EMP_0481,"Manager, IT Applications",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'ESG/Sustainability', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, ESG/Sustainability, Finance/Reporting, Project Management",5,EMP_0449,0.994000018,EMP_0452,0.944000006,EMP_0476,0.924300015
EMP_0482,IT Analytics & O Applications Lead DRAFT,0,Applications & Business Systems Analysis,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Supply Chain', 'Project Management']","SQL, Oracle/ERP, ITSM/Service Desk, Supply Chain, Project Management",5,EMP_0485,0.994300008,EMP_0484,0.940900028,EMP_0457,0.936100006
EMP_0483,Senior Applications Systems Analyst,0,Applications & Business Systems Analysis,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Safety/EHS', 'Data Analysis', 'Project Management', 'IT/Business Systems']","SQL, Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Safety/EHS, Data Analysis, Project Management, IT/Business Systems",8,EMP_0474,0.983500004,EMP_0469,0.983500004,EMP_0475,0.979700029
EMP_0484,Sr. O Applications Analyst,0,Applications & Business Systems Analysis,['Project Management'],Project Management,1,EMP_0482,0.940900028,EMP_0485,0.939400017,EMP_0493,0.92930001
EMP_0485,Analytics O Applications Lead,0,Applications & Business Systems Analysis,"['SQL', 'Oracle/ERP', 'ITSM/Service Desk', 'Supply Chain', 'Project Management']","SQL, Oracle/ERP, ITSM/Service Desk, Supply Chain, Project Management",5,EMP_0482,0.994300008,EMP_0420,0.945299983,EMP_0457,0.945100009
EMP_0486,Senior Business Systems Analyst HR,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Engineering/Maintenance', 'HR/Payroll', 'Data Analysis', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Engineering/Maintenance, HR/Payroll, Data Analysis, Project Management, IT/Business Systems",6,EMP_0450,0.975700021,EMP_0455,0.965499997,EMP_0461,0.964600027
EMP_0487,IT Service Desk Analyst Intern,22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Engineering/Maintenance']","ITSM/Service Desk, Engineering/Maintenance",2,EMP_0512,0.997799993,EMP_0545,0.949299991,EMP_0522,0.946799994
EMP_0488,Applications Analyst,0,Applications & Business Systems Analysis,"['SQL', 'ITSM/Service Desk', 'Engineering/Maintenance', 'ESG/Sustainability']","SQL, ITSM/Service Desk, Engineering/Maintenance, ESG/Sustainability",4,EMP_0493,0.993900001,EMP_0467,0.976899981,EMP_0054,0.946500003
EMP_0489,"Cybersecurity Lead, Technical",19,Enterprise IT / Technology Services,"['Audit/SOX', 'Admin/EA', 'Project Management']","Audit/SOX, Admin/EA, Project Management",3,EMP_0524,0.951099992,EMP_0453,0.948599994,EMP_0477,0.929700017
EMP_0490,"Manager, Infrastructure and IT Operations",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Supply Chain, Project Management",3,EMP_0465,0.931900024,EMP_0507,0.928200006,EMP_0472,0.923600018
EMP_0491,Sr. Infrastructure Platform Admin,0,Applications & Business Systems Analysis,"['Project Management', 'IT/Business Systems']","Project Management, IT/Business Systems",2,EMP_0462,0.976999998,EMP_0496,0.952400029,EMP_0466,0.941699982
EMP_0492,Senior Applications Analyst,4,IT Applications Support,[],None,0,EMP_0423,1,EMP_0446,1,EMP_0431,1
EMP_0493,Applications Analyst,0,Applications & Business Systems Analysis,"['SQL', 'ITSM/Service Desk', 'ESG/Sustainability']","SQL, ITSM/Service Desk, ESG/Sustainability",3,EMP_0488,0.993900001,EMP_0467,0.97299999,EMP_0054,0.940199971
EMP_0494,IT BRM Internal,19,Enterprise IT / Technology Services,['Project Management'],Project Management,1,EMP_0495,0.981700003,EMP_0464,0.968800008,EMP_0479,0.967700005
EMP_0495,IT BRM,19,Enterprise IT / Technology Services,"['Project Management', 'IT/Business Systems']","Project Management, IT/Business Systems",2,EMP_0494,0.981700003,EMP_0464,0.970899999,EMP_0479,0.967100024
EMP_0496,Infrastructure Platform Admin,0,Applications & Business Systems Analysis,['Project Management'],Project Management,1,EMP_0491,0.952400029,EMP_0462,0.931900024,EMP_0466,0.909300029
EMP_0497,Global IT Service Desk Lead,22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Project Management",4,EMP_0470,0.993499994,EMP_0521,0.966199994,EMP_0519,0.948000014
EMP_0498,Applications Analyst,4,IT Applications Support,[],None,0,EMP_0421,1,EMP_0423,0.978399992,EMP_0431,0.978399992
EMP_0499,IT Analyst,22,IT Service Desk & End-User Support,['ITSM/Service Desk'],ITSM/Service Desk,1,EMP_0459,0.995299995,EMP_0506,0.994499981,EMP_0522,0.980499983
EMP_0500,Manager Cloud Services,18,Oracle Finance Systems,"['Oracle/ERP', 'ITSM/Service Desk', 'Project Management']","Oracle/ERP, ITSM/Service Desk, Project Management",3,EMP_0472,0.99089998,EMP_0532,0.929799974,EMP_0490,0.923500001
EMP_0501,Sr IT Analyst & Site Coordinator,22,IT Service Desk & End-User Support,"['Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Safety/EHS', 'Audit/SOX']","Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Safety/EHS, Audit/SOX",5,EMP_0559,0.968699992,EMP_0502,0.961399972,EMP_0522,0.94660002
EMP_0502,Sr IT Analyst,22,IT Service Desk & End-User Support,"['Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Audit/SOX']","Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Audit/SOX",4,EMP_0559,0.977999985,EMP_0501,0.961399972,EMP_0506,0.952300012
EMP_0503,Senior Network Security Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Audit/SOX', 'Project Management']","ITSM/Service Desk, Audit/SOX, Project Management",3,EMP_0466,0.988300025,EMP_0462,0.943499982,EMP_0491,0.935400009
EMP_0504,IT Training Analyst,0,Applications & Business Systems Analysis,"['Excel', 'Oracle/ERP', 'ITSM/Service Desk', 'Project Management']","Excel, Oracle/ERP, ITSM/Service Desk, Project Management",4,EMP_0443,0.917900026,EMP_0541,0.907400012,EMP_0510,0.891600013
EMP_0505,Senior Business Analyst,0,Applications & Business Systems Analysis,"['Oracle/ERP', 'ITSM/Service Desk', 'Supply Chain', 'Data Analysis', 'Project Management', 'IT/Business Systems']","Oracle/ERP, ITSM/Service Desk, Supply Chain, Data Analysis, Project Management, IT/Business Systems",6,EMP_0454,0.961199999,EMP_0442,0.960500002,EMP_0461,0.948000014
EMP_0506,IT Analyst,22,IT Service Desk & End-User Support,['ITSM/Service Desk'],ITSM/Service Desk,1,EMP_0499,0.994499981,EMP_0459,0.983299971,EMP_0522,0.966199994
EMP_0507,Enterprise Architect,19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Project Management']","ITSM/Service Desk, Project Management",2,EMP_0490,0.928200006,EMP_0451,0.921199977,EMP_0500,0.915899992
EMP_0508,IT Business Relationship Manager Role Chile,19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Finance/Reporting, Project Management",5,EMP_0557,0.968100011,EMP_0509,0.953800023,EMP_0554,0.950299978
EMP_0509,"IT Business Relationship Manager,",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Finance/Reporting, Project Management",5,EMP_0523,0.981299996,EMP_0556,0.977400005,EMP_0557,0.967100024
EMP_0510,Business Systems Analyst,0,Applications & Business Systems Analysis,"['Oracle/ERP', 'ITSM/Service Desk', 'Safety/EHS', 'Data Analysis', 'Project Management', 'IT/Business Systems']","Oracle/ERP, ITSM/Service Desk, Safety/EHS, Data Analysis, Project Management, IT/Business Systems",6,EMP_0434,0.973399997,EMP_0541,0.968200028,EMP_0475,0.961799979
EMP_0511,Global Manufacturing IT Project and Services Lead,19,Enterprise IT / Technology Services,"['Engineering/Maintenance', 'Supply Chain', 'Project Management', 'IT/Business Systems']","Engineering/Maintenance, Supply Chain, Project Management, IT/Business Systems",4,EMP_0447,0.993600011,EMP_0513,0.98150003,EMP_0478,0.970099986
EMP_0512,"IT Service Desk Analyst, Intern May to December",22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Engineering/Maintenance']","ITSM/Service Desk, Engineering/Maintenance",2,EMP_0487,0.997799993,EMP_0545,0.951600015,EMP_0426,0.948700011
EMP_0513,"Senior Lead, Global Manufacturing IT Project and Services DRAFT Copy",19,Enterprise IT / Technology Services,"['Engineering/Maintenance', 'Project Management', 'IT/Business Systems']","Engineering/Maintenance, Project Management, IT/Business Systems",3,EMP_0511,0.98150003,EMP_0447,0.976999998,EMP_0515,0.966400027
EMP_0514,"Director, IT Business Relationship Manager",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Project Management",3,EMP_0523,0.956200004,EMP_0509,0.954299986,EMP_0087,0.952400029
EMP_0515,Global IT Project Manager,19,Enterprise IT / Technology Services,"['Engineering/Maintenance', 'Project Management']","Engineering/Maintenance, Project Management",2,EMP_0513,0.966400027,EMP_0511,0.959999979,EMP_0447,0.956700027
EMP_0516,IT Business Systems Analyst Intern,0,Applications & Business Systems Analysis,"['Excel', 'Data Analysis', 'IT/Business Systems']","Excel, Data Analysis, IT/Business Systems",3,EMP_0544,0.997600019,EMP_0520,0.997600019,EMP_0535,0.989000022
EMP_0517,"IT Business Relationship Manager, Geismar",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Supply Chain', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Supply Chain, Finance/Reporting, Project Management",4,EMP_0523,0.963,EMP_0554,0.957000017,EMP_0518,0.955299973
EMP_0518,"PD IT Business Relationship Manager, Egypt",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Supply Chain', 'Finance/Reporting', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Supply Chain, Finance/Reporting, Project Management, IT/Business Systems",5,EMP_0523,0.962899983,EMP_0554,0.958999991,EMP_0517,0.955299973
EMP_0519,Global IT Service Desk Manager,22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Project Management",4,EMP_0539,0.990199983,EMP_0521,0.985400021,EMP_0497,0.948000014
